seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,condition_number
6000,10.0,0.0001,400,10372,21.8,9.87,855.9042928218842,0.06169543784307682,110.36435810235427
6000,10.0,0.0001,410,10583,21.1,10.82,870.6676959991455,0.032437678893492174,18.593305199173795
6000,10.0,0.0001,420,10820,23.7,458.34,936.2933421134949,0.03375418731585906,22.57966754165321
6000,10.0,0.0001,430,11126,30.6,29.57,956.4440920352936,0.05948512786449703,9.020923263475774
6000,10.0,0.0001,440,11406,28.0,131.48,987.0915248394012,0.03593290609489625,8.777836559559693
6000,10.0,0.0001,450,11691,28.5,107.05,1014.7171549797058,0.03285221065313076,88.31628473434509
6000,10.0,0.0001,460,11907,21.6,17.06,1029.164913892746,0.053679599464940664,121.07615195197987
6000,10.0,0.0001,470,12235,32.8,89.53,1056.053030014038,0.034847429095955416,29.232109855268792
6000,10.0,0.0001,480,12609,37.4,92.37,1084.7333269119263,0.04465784546968433,20.257424238177148
6000,10.0,0.0001,490,13010,40.1,500.0,1156.5884120464325,0.035076728756040634,19.237241999244727
8000,10.0,0.0001,10,236,23.6,44.65,18.596662044525146,0.02075113680695014,3.27455091287796
8000,10.0,0.0001,20,639,40.3,40.9,45.37889289855957,0.03016888632803684,4.054259123145545
8000,10.0,0.0001,30,916,27.7,192.89,81.31073594093323,0.025932865062679195,5.805247945492106
8000,10.0,0.0001,40,1410,49.4,142.79,120.74207901954651,0.015900132508424362,12.203044462780372
8000,10.0,0.0001,50,2119,70.9,132.83,169.13014698028564,0.0193567543029891,13.57958537714191
8000,10.0,0.0001,60,2564,44.5,49.9,196.4519500732422,0.06276363292407554,88.32532978333633
8000,10.0,0.0001,70,2706,14.2,9.7,207.3386640548706,0.08249476882154523,39.16815939758796
8000,10.0,0.0001,80,2868,16.2,74.94,226.62403082847595,0.05851741017221802,4.321630074661916
8000,10.0,0.0001,90,3031,16.3,19.8,239.81746697425842,0.035635959900781056,10.080337709501634
8000,10.0,0.0001,100,3245,21.4,9.28,254.3838918209076,0.026859917409891895,12.288413142237758
8000,10.0,0.0001,110,3491,24.6,85.26,279.6486859321594,0.021935623797242915,8.154645462659836
8000,10.0,0.0001,120,3758,26.7,18.46,296.56822299957275,0.042532846482998876,33.31218290804549
8000,10.0,0.0001,130,3968,21.0,16.37,310.8400239944458,0.04788486663391012,11.88171782599593
8000,10.0,0.0001,140,4190,22.2,84.35,335.74924302101135,0.01898376220620237,7.284235601840233
8000,10.0,0.0001,150,4375,18.5,9.47,350.37298917770386,0.01987466566676231,7.000248552539729
8000,10.0,0.0001,160,4578,20.3,122.29,377.3070089817047,0.020939313395873495,6.461796455088095
8000,10.0,0.0001,170,4896,31.8,195.81,416.7993881702423,0.03214189568301554,5.708497178500057
8000,10.0,0.0001,180,5347,45.1,249.21,464.8898570537567,0.023338372787362276,16.66052175203623
8000,10.0,0.0001,190,5771,42.4,120.17,502.91174602508545,0.016924548586772198,26.041801901728544
8000,10.0,0.0001,200,6327,55.6,91.78,541.5833370685577,0.013751972955041138,14.44182199441245
8000,10.0,0.0001,210,6796,46.9,92.63,576.6968770027161,0.043964027954238635,18.357902336878357
